,Phrase,qui
522,"('wiss', 'schweiz')",5.392598241417253e-06
523,"('geb', 'bundesrat')",5.382899188094685e-06
524,"('gross', 'mehrheit')",5.38281758389414e-06
525,"('anlass', 'sportveranstalt')",5.381447224011883e-06
526,"('antrag', 'stud')",5.381447224011883e-06
527,"('artikel', 'grundsatz')",5.381447224011883e-06
528,"('beid', 'organisation')",5.381447224011883e-06
529,"('beispielsweis', 'kanton')",5.381447224011883e-06
530,"('erlass', 'bundesgesetz')",5.381447224011883e-06
531,"('ernsthaft', 'frag')",5.381447224011883e-06
532,"('fall', 'annahm')",5.381447224011883e-06
533,"('fall', 'frag')",5.381447224011883e-06
534,"('her', 'geseh')",5.381447224011883e-06
535,"('interess', 'sach')",5.381447224011883e-06
536,"('kanton', 'beim')",5.381447224011883e-06
537,"('massiv', 'erhoh')",5.381447224011883e-06
538,"('massnahm', 'wahrung')",5.381447224011883e-06
539,"('nachtrag', 'genehm')",5.381447224011883e-06
540,"('natur', 'wenig')",5.381447224011883e-06
541,"('organisation', 'arme')",5.381447224011883e-06
542,"('unbedingt', 'notwend')",5.381447224011883e-06
543,"('vierzehn', 'tag')",5.381447224011883e-06
544,"('mind', 'abzulehn')",5.3737889574947754e-06
545,"('mittel', 'verfug')",5.362348421325921e-06
546,"('grund', 'genomm')",5.356219049701487e-06
547,"('verstandnis', 'dafur')",5.3015712151856904e-06
548,"('status', 'quo')",5.262627586350463e-06
549,"('gesagt', 'hatt')",5.2525469492730225e-06
550,"('benutz', 'geleg')",5.242889004969971e-06
551,"('herr', 'laubach')",5.242889004969971e-06
552,"('kommission', 'ausfuhr')",5.242889004969971e-06
553,"('menschlich', 'korp')",5.242889004969971e-06
554,"('offentlichrecht', 'anstell')",5.242889004969971e-06
555,"('pfist', 'theophil')",5.242889004969971e-06
556,"('gleich', 'behandeln')",5.2280622544707365e-06
557,"('erwahnt', 'word')",5.2084309355395855e-06
558,"('argument', 'herrn')",5.181291575283576e-06
559,"('beim', 'gotthard')",5.181291575283576e-06
560,"('budget', 'bundesamt')",5.181291575283576e-06
561,"('dafur', 'pladi')",5.181291575283576e-06
562,"('dan', 'la')",5.181291575283576e-06
563,"('dan', 'les')",5.181291575283576e-06
564,"('davon', 'wiss')",5.181291575283576e-06
565,"('eingehalt', 'muss')",5.181291575283576e-06
566,"('folg', 'lass')",5.181291575283576e-06
567,"('ganz', 'ehrlich')",5.181291575283576e-06
568,"('gegang', 'war')",5.181291575283576e-06
569,"('herr', 'bigg')",5.181291575283576e-06
570,"('herr', 'svp')",5.181291575283576e-06
571,"('herrn', 'stein')",5.181291575283576e-06
572,"('humanitar', 'volkerrecht')",5.181291575283576e-06
573,"('indig', 'volk')",5.181291575283576e-06
574,"('jagd', 'gut')",5.181291575283576e-06
575,"('klar', 'sagt')",5.181291575283576e-06
576,"('kostendeck', 'einspeisevergut')",5.181291575283576e-06
577,"('leut', 'klein')",5.181291575283576e-06
578,"('mehrheit', 'ja')",5.181291575283576e-06
579,"('mensch', 'schweiz')",5.181291575283576e-06
580,"('mitarbeit', 'bund')",5.181291575283576e-06
581,"('nachh', 'darauf')",5.181291575283576e-06
582,"('national', 'kohasion')",5.181291575283576e-06
583,"('of', 'understanding')",5.181291575283576e-06
584,"('pour', 'la')",5.181291575283576e-06
585,"('sag', 'losung')",5.181291575283576e-06
586,"('schweiz', 'fahrend')",5.181291575283576e-06
587,"('sieht', 'ganz')",5.181291575283576e-06
588,"('sprachlich', 'mind')",5.181291575283576e-06
589,"('viel', 'frau')",5.181291575283576e-06
590,"('vorschlag', 'herrn')",5.181291575283576e-06
591,"('wichtig', 'gut')",5.181291575283576e-06
592,"('wiss', 'gross')",5.181291575283576e-06
593,"('artikel', 'antrag')",5.180394179811977e-06
594,"('ehrlich', 'sag')",5.175056958714651e-06
595,"('verfug', 'stell')",5.152855421780869e-06
596,"('allerding', 'sag')",5.136104233406257e-06
597,"('heut', 'zukunft')",5.136104233406257e-06
598,"('will', 'gesetzgeb')",5.136104233406257e-06
599,"('dan', 'le')",5.134972611481884e-06
600,"('europa', 'markt')",5.134972611481884e-06
601,"('grundsatz', 'bemerk')",5.134972611481884e-06
602,"('gut', 'projekt')",5.134972611481884e-06
603,"('herr', 'esch')",5.134972611481884e-06
604,"('inhalt', 'grund')",5.134972611481884e-06
605,"('lang', 'lang')",5.134972611481884e-06
606,"('sozialdemokrat', 'partei')",5.134972611481884e-06
607,"('srg', 'privat')",5.134972611481884e-06
608,"('uns', 'bundesverfass')",5.134972611481884e-06
609,"('werbung', 'sponsoring')",5.134972611481884e-06
610,"('wichtig', 'sach')",5.134972611481884e-06
611,"('darum', 'kumm')",5.095715229539287e-06
612,"('demokrati', 'rechtsstaat')",5.095715229539287e-06
613,"('einfach', 'imm')",5.095715229539287e-06
614,"('erhoh', 'rentenalt')",5.095715229539287e-06
615,"('komplementarmedizin', 'method')",5.095715229539287e-06
616,"('niemand', 'saal')",5.095715229539287e-06
617,"('sag', 'genau')",5.095715229539287e-06
618,"('sag', 'gern')",5.095715229539287e-06
619,"('wurd', 'debatt')",5.095715229539287e-06
620,"('wurd', 'einfach')",5.095715229539287e-06
621,"('zusatz', 'aufgab')",5.095715229539287e-06
622,"('ganz', 'kurz')",5.089067667983089e-06
623,"('herr', 'lang')",5.081073211493607e-06
624,"('bundesrat', 'entwurf')",5.0525988790358485e-06
625,"('bundesamt', 'fluchtling')",5.031530729047944e-06
626,"('darum', 'sollt')",5.019973350431092e-06
627,"('entlast', 'bundesgericht')",5.019973350431092e-06
628,"('frag', 'pruf')",5.019973350431092e-06
629,"('geht', 'primar')",5.019973350431092e-06
630,"('glaub', 'sollt')",5.019973350431092e-06
631,"('kanton', 'glarus')",5.019973350431092e-06
632,"('natur', 'schwierig')",5.019973350431092e-06
633,"('stellt', 'bundesrat')",5.019973350431092e-06
634,"('uns', 'initiativ')",5.019973350431092e-06
635,"('uns', 'motion')",5.019973350431092e-06
636,"('gefall', 'lass')",5.019516874737688e-06
637,"('kost', 'offent')",5.019516874737688e-06
638,"('national', 'interess')",5.019516874737688e-06
639,"('gibt', 'ja')",5.011528969987909e-06
640,"('bundesrat', 'auffass')",4.989283374398714e-06
641,"('kanton', 'verpflichtet')",4.989283374398714e-06
642,"('kommission', 'schon')",4.989283374398714e-06
643,"('lebenslang', 'verwahr')",4.989283374398714e-06
644,"('muss', 'schau')",4.989283374398714e-06
645,"('probl', 'besteht')",4.989283374398714e-06
646,"('sag', 'geh')",4.989283374398714e-06
647,"('uns', 'arme')",4.989283374398714e-06
648,"('bundesrat', 'dank')",4.9801953327639015e-06
649,"('dabei', 'bleib')",4.9801953327639015e-06
650,"('darauf', 'eingeh')",4.9801953327639015e-06
651,"('hand', 'weis')",4.9801953327639015e-06
652,"('mutmass', 'endkost')",4.9801953327639015e-06
653,"('natur', 'sach')",4.9801953327639015e-06
654,"('imm', 'wenig')",4.962180091685991e-06
655,"('schwierig', 'situation')",4.962180091685991e-06
656,"('vorlag', 'geht')",4.959327583908362e-06
657,"('kommission', 'frag')",4.944372885286414e-06
658,"('lang', 'diskussion')",4.922931884415837e-06
659,"('mocht', 'antrag')",4.922931884415837e-06
660,"('beschloss', 'wurd')",4.861542652797073e-06
661,"('einfach', 'grund')",4.827220276602462e-06
662,"('gut', 'qualitat')",4.827220276602462e-06
663,"('marktbeherrsch', 'stellung')",4.827220276602462e-06
664,"('nach', 'zehn')",4.827220276602462e-06
665,"('neu', 'projekt')",4.827220276602462e-06
666,"('sag', 'mocht')",4.827220276602462e-06
667,"('anwalt', 'erst')",4.810580693539502e-06
668,"('artikel', 'militargesetz')",4.810580693539502e-06
669,"('bund', 'zwei')",4.810580693539502e-06
670,"('darub', 'hinausgeh')",4.810580693539502e-06
671,"('einzeln', 'burg')",4.810580693539502e-06
672,"('entscheid', 'souveran')",4.810580693539502e-06
673,"('fakultativ', 'staatsvertragsreferendum')",4.810580693539502e-06
674,"('gesagt', 'warum')",4.810580693539502e-06
675,"('gross', 'firm')",4.810580693539502e-06
676,"('grundsatz', 'bedeut')",4.810580693539502e-06
677,"('humanitar', 'minenraum')",4.810580693539502e-06
678,"('imm', 'aug')",4.810580693539502e-06
679,"('kollegin', 'sommaruga')",4.810580693539502e-06
680,"('meinung', 'klar')",4.810580693539502e-06
681,"('milder', 'wirtschaft')",4.810580693539502e-06
682,"('prioritat', 'mind')",4.810580693539502e-06
683,"('rahm', 'bewilligt')",4.810580693539502e-06
684,"('regel', 'artikel')",4.810580693539502e-06
685,"('sanier', 'bundesfinanz')",4.810580693539502e-06
686,"('scheint', 'wesent')",4.810580693539502e-06
687,"('svpfraktion', 'motion')",4.810580693539502e-06
688,"('ubergeordnet', 'ziel')",4.810580693539502e-06
689,"('umfass', 'revision')",4.810580693539502e-06
690,"('wak', 'beantragt')",4.810580693539502e-06
691,"('wirtschaft', 'tatig')",4.810580693539502e-06
692,"('zeitlich', 'beschrankt')",4.810580693539502e-06
693,"('sich', 'land')",4.8068794791641155e-06
694,"('stark', 'mind')",4.8068794791641155e-06
695,"('kollektiv', 'kapitalanlag')",4.744811037894549e-06
696,"('gemacht', 'wurd')",4.742589929917177e-06
697,"('stuck', 'weit')",4.703473987026521e-06
698,"('stellt', 'fest')",4.702044362751315e-06
699,"('famili', 'kind')",4.7020225007896566e-06
700,"('genf', 'konvention')",4.7020225007896566e-06
701,"('innert', 'kurz')",4.7020225007896566e-06
702,"('sag', 'off')",4.7020225007896566e-06
703,"('dringend', 'bitt')",4.67380738753169e-06
704,"('genau', 'wiss')",4.67380738753169e-06
705,"('sorg', 'dafur')",4.67380738753169e-06
706,"('u', 'a')",4.67380738753169e-06
707,"('uns', 'verfass')",4.67380738753169e-06
708,"('frau', 'genn')",4.673241160177657e-06
709,"('gibt', 'fall')",4.673241160177657e-06
710,"('ganz', 'ganz')",4.658868765741862e-06
711,"('herr', 'schenk')",4.658868765741862e-06
712,"('kanton', 'jura')",4.658868765741862e-06
713,"('rat', 'bereit')",4.658868765741862e-06
714,"('uberzeugt', 'davon')",4.658868765741862e-06
715,"('absatz', 'buchstab')",4.647821234341295e-06
716,"('bundesrat', 'antwort')",4.647486504675735e-06
717,"('kolleg', 'stahelin')",4.644597690008578e-06
718,"('schaffung', 'neu')",4.644597690008578e-06
719,"('vorlieg', 'entwurf')",4.644597690008578e-06
720,"('darum', 'artikel')",4.591423878440973e-06
721,"('darum', 'meinung')",4.591423878440973e-06
722,"('frag', 'natur')",4.591423878440973e-06
723,"('frank', 'ab')",4.591423878440973e-06
724,"('herrn', 'schiess')",4.591423878440973e-06
725,"('heut', 'etwa')",4.591423878440973e-06
726,"('kolleg', 'hammerl')",4.591423878440973e-06
727,"('moglich', 'kanton')",4.591423878440973e-06
728,"('pro', 'lit')",4.591423878440973e-06
729,"('qualifiziert', 'anleg')",4.591423878440973e-06
730,"('rechenschaft', 'darub')",4.591423878440973e-06
731,"('relativ', 'hoh')",4.591423878440973e-06
732,"('selt', 'fall')",4.591423878440973e-06
733,"('volk', 'gewahlt')",4.591423878440973e-06
734,"('word', 'natur')",4.591423878440973e-06
735,"('ganz', 'genau')",4.58758772838217e-06
736,"('darauf', 'ab')",4.565875838386139e-06
737,"('feld', 'gefuhrt')",4.565875838386139e-06
738,"('gemass', 'nationalrat')",4.565875838386139e-06
739,"('geschaff', 'word')",4.565875838386139e-06
740,"('kanton', 'genf')",4.565875838386139e-06
741,"('anschau', 'seh')",4.5579700164490985e-06
742,"('gemass', 'bundesrat')",4.55182302795746e-06
743,"('votum', 'kolleg')",4.544370826914317e-06
744,"('antrag', 'hochreut')",4.527930877094689e-06
745,"('davon', 'profitiert')",4.527930877094689e-06
746,"('fdp', 'svp')",4.527930877094689e-06
747,"('find', 'antrag')",4.527930877094689e-06
748,"('find', 'wichtig')",4.527930877094689e-06
749,"('genauso', 'gut')",4.527930877094689e-06
750,"('mitt', 'neunzigerjahr')",4.527930877094689e-06
751,"('personalpolit', 'bund')",4.527930877094689e-06
752,"('vorrednerinn', 'vorredn')",4.527930877094689e-06
753,"('wichtig', 'sei')",4.527930877094689e-06
754,"('wirklich', 'ganz')",4.527930877094689e-06
755,"('zugang', 'arbeitsmarkt')",4.527930877094689e-06
756,"('arbeit', 'ausbildungsplatz')",4.512981315863973e-06
757,"('behandeln', 'lass')",4.512981315863973e-06
758,"('besteh', 'nationalpark')",4.512981315863973e-06
759,"('besteht', 'beantragt')",4.512981315863973e-06
760,"('bestimmt', 'beding')",4.512981315863973e-06
761,"('damal', 'botschaft')",4.512981315863973e-06
762,"('durchgangsbahnhof', 'zurich')",4.512981315863973e-06
763,"('et', 'les')",4.512981315863973e-06
764,"('famili', 'land')",4.512981315863973e-06
765,"('flachendeck', 'versorg')",4.512981315863973e-06
766,"('gesetz', 'selb')",4.512981315863973e-06
767,"('gewiss', 'grad')",4.512981315863973e-06
768,"('gibt', 'teil')",4.512981315863973e-06
769,"('grund', 'wichtig')",4.512981315863973e-06
770,"('hatt', 'gewunscht')",4.512981315863973e-06
771,"('herr', 'siegrist')",4.512981315863973e-06
772,"('herrn', 'schwand')",4.512981315863973e-06
773,"('heut', 'abstimm')",4.512981315863973e-06
774,"('interess', 'bevolker')",4.512981315863973e-06
775,"('kurzung', 'beim')",4.512981315863973e-06
776,"('la', 'confédération')",4.512981315863973e-06
777,"('liberal', 'losung')",4.512981315863973e-06
778,"('marktwirtschaft', 'organisiert')",4.512981315863973e-06
779,"('mehr', 'qualitat')",4.512981315863973e-06
780,"('million', 'euro')",4.512981315863973e-06
781,"('mind', 'fohn')",4.512981315863973e-06
782,"('mind', 'kaufmann')",4.512981315863973e-06
783,"('minderheitsantrag', 'weigelt')",4.512981315863973e-06
784,"('off', 'geheimnis')",4.512981315863973e-06
785,"('opf', 'zeuginn')",4.512981315863973e-06
786,"('person', 'auslag')",4.512981315863973e-06
787,"('privat', 'kauferris')",4.512981315863973e-06
788,"('probat', 'mittel')",4.512981315863973e-06
789,"('recht', 'parlament')",4.512981315863973e-06
790,"('schweiz', 'burgerinn')",4.512981315863973e-06
791,"('sogenannt', 'gut')",4.512981315863973e-06
792,"('spfraktion', 'stimmt')",4.512981315863973e-06
793,"('wurd', 'finanzkommission')",4.512981315863973e-06
794,"('burg', 'land')",4.508431437075088e-06
795,"('entschad', 'genugtu')",4.508431437075088e-06
796,"('frau', 'thanei')",4.508431437075088e-06
797,"('vollzug', 'wegweis')",4.508431437075088e-06
798,"('bundesamt', 'energi')",4.5063335629278695e-06
799,"('bevor', 'neu')",4.499928633194992e-06
800,"('drittel', 'bund')",4.499928633194992e-06
801,"('konzept', 'standerat')",4.499928633194992e-06
802,"('materiell', 'ander')",4.499928633194992e-06
803,"('neu', 'parlamentsgesetz')",4.499928633194992e-06
804,"('wesent', 'frag')",4.499928633194992e-06
805,"('baut', 'anlag')",4.481383124890878e-06
806,"('bundesbeschluss', 'i')",4.481383124890878e-06
807,"('herr', 'marti')",4.481383124890878e-06
808,"('kolleg', 'hess')",4.481383124890878e-06
809,"('mehr', 'bundesrat')",4.481383124890878e-06
810,"('schweizer', 'unternehm')",4.481383124890878e-06
811,"('entsprech', 'mittel')",4.481184795557055e-06
812,"('gern', 'bereit')",4.481184795557055e-06
813,"('aktionarinn', 'aktionar')",4.460307639394847e-06
814,"('bundesrat', 'find')",4.460307639394847e-06
815,"('bundesrat', 'version')",4.460307639394847e-06
816,"('chambr', 'de')",4.460307639394847e-06
817,"('denk', 'bundesrat')",4.460307639394847e-06
818,"('ehrgeiz', 'ziel')",4.460307639394847e-06
819,"('einglieder', 'rent')",4.460307639394847e-06
820,"('entwickl', 'schweiz')",4.460307639394847e-06
821,"('gemeinsam', 'losung')",4.460307639394847e-06
822,"('herrn', 'bind')",4.460307639394847e-06
823,"('hoch', 'qualifiziert')",4.460307639394847e-06
824,"('initiativ', 'annahm')",4.460307639394847e-06
825,"('initiativ', 'fankhaus')",4.460307639394847e-06
826,"('macht', 'namlich')",4.460307639394847e-06
827,"('mocht', 'unterstutz')",4.460307639394847e-06
828,"('offentlichrecht', 'korperschaft')",4.460307639394847e-06
829,"('schweiz', 'erst')",4.460307639394847e-06
830,"('sorgt', 'dafur')",4.460307639394847e-06
831,"('verschied', 'akteur')",4.460307639394847e-06
832,"('viel', 'betroff')",4.460307639394847e-06
833,"('vorlag', 'namlich')",4.460307639394847e-06
834,"('word', 'ganz')",4.460307639394847e-06
835,"('beim', 'budget')",4.449505954623506e-06
836,"('dreissig', 'jahr')",4.449505954623506e-06
837,"('europa', 'land')",4.449505954623506e-06
838,"('bundesrat', 'ganz')",4.4459608411213875e-06
839,"('mehrheit', 'parlament')",4.4459608411213875e-06
840,"('beschluss', 'fass')",4.428614363580053e-06
841,"('bitt', 'folg')",4.428614363580053e-06
842,"('erklar', 'warum')",4.428614363580053e-06
843,"('frau', 'kind')",4.428614363580053e-06
844,"('funf', 'minut')",4.428614363580053e-06
845,"('opf', 'menschenhandel')",4.428614363580053e-06
846,"('sei', 'wichtig')",4.428614363580053e-06
847,"('bitt', 'dringend')",4.423465802401201e-06
848,"('mehrheit', 'kanton')",4.413965452399427e-06
849,"('wort', 'ergreif')",4.413965452399427e-06
850,"('moglich', 'rasch')",4.40127934656665e-06
851,"('kanton', 'bern')",4.39952363037655e-06
852,"('allgemein', 'teil')",4.391085351112067e-06
853,"('viel', 'frag')",4.328829063003915e-06
854,"('landlich', 'raum')",4.327572627897186e-06
855,"('deshalb', 'mocht')",4.312008684141941e-06
856,"('zweit', 'saul')",4.312008684141941e-06
857,"('natur', 'sag')",4.3062973967640034e-06
858,"('mehr', 'mittel')",4.29917338715992e-06
859,"('frau', 'buhlmann')",4.274380225574564e-06
860,"('gross', 'aufwand')",4.274380225574564e-06
861,"('konsequenz', 'zieh')",4.273857210023517e-06
862,"('militar', 'sich')",4.273857210023517e-06
863,"('neu', 'form')",4.273857210023517e-06
864,"('rahm', 'budget')",4.273857210023517e-06
865,"('schweiz', 'bereit')",4.273857210023517e-06
866,"('wort', 'herrn')",4.273857210023517e-06
867,"('muss', 'einfach')",4.259503472328331e-06
868,"('ab', 'unterstutzt')",4.242690691057219e-06
869,"('all', 'ding')",4.242690691057219e-06
870,"('allzu', 'viel')",4.242690691057219e-06
871,"('anlieg', 'erfullt')",4.242690691057219e-06
872,"('ansicht', 'kommissionsmehr')",4.242690691057219e-06
873,"('beantrag', 'streichung')",4.242690691057219e-06
874,"('bestand', 'grenzwachtkorps')",4.242690691057219e-06
875,"('darin', 'liegt')",4.242690691057219e-06
876,"('darum', 'beantrag')",4.242690691057219e-06
877,"('deshalb', 'absatz')",4.242690691057219e-06
878,"('entspricht', 'etwa')",4.242690691057219e-06
879,"('flughaf', 'klot')",4.242690691057219e-06
880,"('geht', 'gesetz')",4.242690691057219e-06
881,"('gesagt', 'svpfraktion')",4.242690691057219e-06
882,"('gesetz', 'notwend')",4.242690691057219e-06
883,"('gewalt', 'anlass')",4.242690691057219e-06
884,"('glaubhaft', 'gemacht')",4.242690691057219e-06
885,"('gleich', 'probl')",4.242690691057219e-06
886,"('grund', 'ja')",4.242690691057219e-06
887,"('kanton', 'bezahl')",4.242690691057219e-06
888,"('lang', 'gedauert')",4.242690691057219e-06
889,"('musst', 'natur')",4.242690691057219e-06
890,"('natur', 'gut')",4.242690691057219e-06
891,"('nochmal', 'neu')",4.242690691057219e-06
892,"('person', 'hartefall')",4.242690691057219e-06
893,"('person', 'land')",4.242690691057219e-06
894,"('sequenz', 'gen')",4.242690691057219e-06
895,"('trotz', 'entlastungsprogramm')",4.242690691057219e-06
896,"('verordn', 'arbeitsgesetz')",4.242690691057219e-06
897,"('warn', 'davor')",4.242690691057219e-06
898,"('weit', 'gefasst')",4.242690691057219e-06
899,"('wurd', 'million')",4.242690691057219e-06
900,"('neu', 'regel')",4.241294937805581e-06
901,"('offent', 'hand')",4.2258113834667725e-06
902,"('kommission', 'gesagt')",4.225223166305614e-06
903,"('gross', 'bedeut')",4.217812498693681e-06
904,"('dank', 'unterstutz')",4.201162994451579e-06
905,"('geht', 'wesent')",4.201162994451579e-06
906,"('herr', 'rechstein')",4.201162994451579e-06
907,"('jetzig', 'zeitpunkt')",4.201162994451579e-06
908,"('seit', 'januar')",4.201162994451579e-06
909,"('verwalt', 'bundesrat')",4.201162994451579e-06
910,"('managed', 'car')",4.190759644146253e-06
911,"('ganz', 'diskussion')",4.188713352166641e-06
912,"('initiativ', 'unterstutz')",4.188713352166641e-06
913,"('mocht', 'paar')",4.188713352166641e-06
914,"('road', 'pricing')",4.188713352166641e-06
915,"('abgeseh', 'davon')",4.1836202866539215e-06
916,"('streichung', 'artikel')",4.177925699170185e-06
917,"('teil', 'auffass')",4.177925699170185e-06
918,"('beim', 'eintret')",4.159524934239725e-06
919,"('bundesrat', 'mind')",4.155805323767305e-06
920,"('schon', 'gar')",4.14317988561784e-06
921,"('aufschieb', 'wirkung')",4.138727357550262e-06
922,"('beschluss', 'festzuhalt')",4.138727357550262e-06
923,"('forschung', 'entwickl')",4.138727357550262e-06
924,"('beruf', 'vorsorg')",4.1190945114700425e-06
925,"('wohl', 'kaum')",4.1169330611906695e-06
926,"('deshalb', 'empfehl')",4.109574146228778e-06
927,"('uns', 'ansicht')",4.109574146228778e-06
928,"('zustand', 'kanton')",4.109574146228778e-06
929,"('erlaub', 'zwei')",4.08679429145653e-06
930,"('herr', 'merz')",4.08679429145653e-06
931,"('schon', 'mehr')",4.08679429145653e-06
932,"('soll', 'mehr')",4.08679429145653e-06
933,"('kommission', 'nationalrat')",4.081731028044989e-06
934,"('sech', 'monat')",4.0658720773407645e-06
935,"('kommission', 'ganz')",4.062892217728928e-06
936,"('schweiz', 'bevolker')",4.062892217728928e-06
937,"('artikel', 'abzulehn')",4.052823364446135e-06
938,"('artikel', 'dbg')",4.052823364446135e-06
939,"('eidgenoss', 'departement')",4.052823364446135e-06
940,"('entscheid', 'festzuhalt')",4.052823364446135e-06
941,"('gesetz', 'gibt')",4.052823364446135e-06
942,"('heut', 'kanton')",4.052823364446135e-06
943,"('innert', 'funf')",4.052823364446135e-06
944,"('kommission', 'anschliess')",4.052823364446135e-06
945,"('pro', 'kilogramm')",4.052823364446135e-06
946,"('prozent', 'gestieg')",4.052823364446135e-06
947,"('relativ', 'stark')",4.052823364446135e-06
948,"('schweiz', 'verlass')",4.052823364446135e-06
949,"('sitz', 'schweiz')",4.052823364446135e-06
950,"('standerat', 'formulier')",4.052823364446135e-06
951,"('tont', 'gut')",4.052823364446135e-06
952,"('unternehm', 'imm')",4.052823364446135e-06
953,"('wahrschein', 'schon')",4.052823364446135e-06
954,"('weg', 'leit')",4.052823364446135e-06
955,"('weiss', 'mehr')",4.052823364446135e-06
956,"('zeit', 'zeit')",4.052823364446135e-06
957,"('darum', 'glaub')",4.036831041187616e-06
958,"('herr', 'banga')",4.036831041187616e-06
959,"('neu', 'fassung')",4.036831041187616e-06
960,"('relativ', 'kurz')",4.036831041187616e-06
961,"('zwei', 'punkt')",4.032239465165546e-06
962,"('herr', 'aeschbach')",4.03030576104157e-06
963,"('davon', 'profiti')",4.021722872497411e-06
964,"('seit', 'mehr')",4.021722872497411e-06
965,"('frau', 'kien')",4.008047601013962e-06
966,"('geleg', 'geb')",3.991413981877465e-06
967,"('schwierig', 'aufgab')",3.991413981877465e-06
968,"('subsidiar', 'einsatz')",3.991413981877465e-06
969,"('wehr', 'dageg')",3.991413981877465e-06
970,"('zustimm', 'geb')",3.991413981877465e-06
971,"('ander', 'vorzunehm')",3.987789366767444e-06
972,"('einburger', 'polit')",3.987789366767444e-06
973,"('eracht', 'recht')",3.987789366767444e-06
974,"('existenz', 'konkret')",3.987789366767444e-06
975,"('fall', 'bekannt')",3.987789366767444e-06
976,"('finanziell', 'aspekt')",3.987789366767444e-06
977,"('folgend', 'bemerk')",3.987789366767444e-06
978,"('frau', 'leumann')",3.987789366767444e-06
979,"('initiativ', 'ablehn')",3.987789366767444e-06
980,"('initiativ', 'abzulehn')",3.987789366767444e-06
981,"('revision', 'waffengesetz')",3.987789366767444e-06
982,"('rund', 'zwei')",3.987789366767444e-06
983,"('weit', 'auseinand')",3.987789366767444e-06
984,"('mind', 'fehr')",3.9819940856983945e-06
985,"('nah', 'ost')",3.9819940856983945e-06
986,"('grund', 'bundesrat')",3.956174739651047e-06
987,"('mocht', 'zusammenhang')",3.956174739651047e-06
988,"('praventiv', 'wirkung')",3.956174739651047e-06
989,"('sich', 'gesund')",3.956174739651047e-06
990,"('wahlerinn', 'wahl')",3.956174739651047e-06
991,"('rund', 'prozent')",3.945353903208041e-06
992,"('annahm', 'empfehl')",3.93832793952615e-06
993,"('eintret', 'gesagt')",3.93832793952615e-06
994,"('herrn', 'schluer')",3.93832793952615e-06
995,"('arbeitgeberinn', 'arbeitgeb')",3.9321542249422735e-06
996,"('bereit', 'entschied')",3.9321542249422735e-06
997,"('debatt', 'steht')",3.9321542249422735e-06
998,"('deshalb', 'sinn')",3.9321542249422735e-06
999,"('eigent', 'ja')",3.9321542249422735e-06
